OrderID;CustomerID;ProductID;OrderDateFixed;Quantity;UnitPrice;DiscountsUsedFixed;DiscountPercent;TotalPriceFix;CampaignID
ORD000689;CUST0142;PRD055;24.12.2024;1;146,19;Yes;25;109,64;No Campaign
ORD000242;CUST0028;PRD042;17.1.2024;1;77,36;Yes;15;65,76;CMP007
ORD000264;CUST0139;PRD031;26.4.2024;4;50,82;No;;203,28;No Campaign
ORD001939;CUST0233;PRD053;11.3.2024;1;12,65;No;;12,65;CMP003
ORD001962;CUST0114;PRD045;17.7.2024;1;12,65;No;;12,65;CMP004
ORD002251;CUST0210;PRD040;5.8.2024;2;62,21;No;;124,42;CMP004
ORD002232;CUST0083;PRD009;21.7.2024;1;82,74;No;;82,74;No Campaign
ORD001345;CUST0054;PRD034;22.11.2024;4;97,71;No;;390,84;No Campaign
ORD000178;CUST0107;PRD044;25.6.2024;1;38,28;No;;38,28;No Campaign
ORD000937;CUST0008;PRD009;8.4.2024;3;82,74;No;;248,22;No Campaign
ORD000307;CUST0206;PRD037;12.2.2024;2;44,58;No;;89,16;CMP001
ORD001013;CUST0246;PRD002;29.2.2024;1;134,25;No;;134,25;No Campaign
ORD001226;CUST0066;PRD033;26.7.2024;1;102,1;Yes;15;86,79;No Campaign
ORD000083;CUST0077;PRD028;9.1.2024;4;114,4;No;;457,6;CMP001
ORD002207;CUST0126;PRD032;3.10.2024;3;96,29;Yes;30;202,21;CMP003
ORD000086;CUST0110;PRD046;13.5.2024;1;74,72;Yes;15;63,51;No Campaign
ORD001728;CUST0083;PRD042;30.1.2024;1;77,36;No;;77,36;No Campaign
ORD000154;CUST0247;PRD013;26.12.2024;1;46,11;No;;46,11;CMP008
ORD001179;CUST0101;PRD003;19.8.2024;1;54,5;No;;54,5;CMP007
ORD001430;CUST0137;PRD036;18.11.2024;1;132,58;Yes;25;99,44;CMP008
ORD001934;CUST0199;PRD017;8.5.2024;1;94,18;No;;94,18;CMP003
ORD002174;CUST0009;PRD013;10.5.2024;3;46,11;No;;138,33;No Campaign
ORD000523;CUST0110;PRD005;11.5.2024;3;114,73;Yes;20;275,35;CMP006
ORD001442;CUST0002;PRD036;23.1.2024;1;132,58;No;;132,58;CMP002
ORD001750;CUST0231;PRD013;16.1.2024;1;46,11;No;;46,11;CMP001
ORD001406;CUST0139;PRD013;25.11.2024;4;46,11;Yes;20;147,55;CMP008
ORD000824;CUST0116;PRD050;19.12.2024;1;31,99;Yes;25;23,99;No Campaign
ORD002044;CUST0015;PRD055;26.5.2024;1;146,19;Yes;15;124,26;No Campaign
ORD000620;CUST0227;PRD037;2.10.2024;1;44,58;Yes;25;33,44;CMP003
ORD001008;CUST0113;PRD052;17.11.2024;4;23,84;Yes;10;85,82;No Campaign
ORD000711;CUST0244;PRD018;13.4.2024;1;84,8;No;;84,8;No Campaign
ORD001818;CUST0166;PRD028;24.5.2024;2;114,4;Yes;10;205,92;No Campaign
ORD000739;CUST0104;PRD028;8.4.2024;2;114,4;No;;228,8;No Campaign
ORD001502;CUST0135;PRD026;6.9.2024;2;140,08;No;;280,16;No Campaign
ORD001054;CUST0250;PRD001;17.8.2024;1;88,41;No;;88,41;No Campaign
ORD001460;CUST0082;PRD043;23.12.2024;1;83,38;Yes;25;62,54;CMP007
ORD000967;CUST0069;PRD003;26.10.2024;2;54,5;Yes;25;81,75;CMP002
ORD000524;CUST0175;PRD027;6.11.2024;1;89,36;Yes;25;67,02;CMP003
ORD000907;CUST0179;PRD053;28.1.2024;2;12,65;No;;25,3;CMP004
ORD002349;CUST0171;PRD042;25.7.2024;1;77,36;No;;77,36;No Campaign
ORD001723;CUST0240;PRD030;26.12.2024;1;94,16;No;;94,16;CMP008
ORD000286;CUST0009;PRD036;28.4.2024;1;132,58;No;;132,58;CMP008
ORD000779;CUST0214;PRD038;7.4.2024;1;73,83;Yes;15;62,76;No Campaign
ORD000376;CUST0168;PRD019;4.9.2024;1;105,93;Yes;25;79,45;CMP001
ORD000842;CUST0059;PRD002;20.4.2024;2;134,25;No;;268,5;No Campaign
ORD000299;CUST0036;PRD007;17.3.2024;1;116,65;No;;116,65;CMP001
ORD000827;CUST0038;PRD049;19.11.2024;1;80,98;No;;80,98;No Campaign
ORD001273;CUST0172;PRD017;21.5.2024;3;94,18;No;;282,54;No Campaign
ORD000306;CUST0186;PRD044;13.6.2024;1;38,28;No;;38,28;CMP002
ORD001044;CUST0028;PRD025;15.5.2024;2;62,88;No;;125,76;CMP002
ORD000044;CUST0110;PRD035;28.1.2024;1;105,18;No;;105,18;No Campaign
ORD002170;CUST0182;PRD038;22.4.2024;2;73,83;No;;147,66;CMP001
ORD002021;CUST0121;PRD053;11.8.2024;3;12,65;Yes;20;30,36;CMP006
ORD001570;CUST0169;PRD007;18.9.2024;2;116,65;No;;233,3;CMP004
ORD001068;CUST0135;PRD023;13.1.2024;2;26,66;No;;53,32;CMP007
ORD001650;CUST0179;PRD024;4.10.2024;3;79,13;No;;237,39;No Campaign
ORD001580;CUST0040;PRD032;5.1.2024;1;96,29;Yes;10;86,66;CMP002
ORD002400;CUST0245;PRD040;1.5.2024;2;62,21;Yes;10;111,98;CMP007
ORD002310;CUST0221;PRD044;12.12.2024;1;38,28;No;;38,28;No Campaign
ORD001957;CUST0043;PRD026;21.12.2024;1;140,08;Yes;20;112,06;CMP001
ORD001624;CUST0022;PRD038;27.10.2024;3;73,83;No;;221,49;No Campaign
ORD000657;CUST0232;PRD037;3.1.2024;2;44,58;No;;89,16;No Campaign
ORD001251;CUST0146;PRD015;31.5.2024;1;111,98;No;;111,98;CMP004
ORD000699;CUST0024;PRD027;23.11.2024;2;89,36;No;;178,72;CMP002
ORD000034;CUST0138;PRD049;30.11.2024;2;80,98;No;;161,96;No Campaign
ORD000686;CUST0177;PRD004;14.8.2024;1;110,52;Yes;10;99,47;CMP004
ORD000001;CUST0126;PRD023;10.10.2024;1;26,66;Yes;10;23,99;No Campaign
ORD001160;CUST0036;PRD003;24.8.2024;1;54,5;No;;54,5;CMP002
ORD001490;CUST0067;PRD029;8.2.2024;4;124,45;No;;497,8;No Campaign
ORD002369;CUST0235;PRD010;5.11.2024;4;92,66;No;;370,64;No Campaign
ORD002274;CUST0177;PRD038;11.1.2024;1;73,83;No;;73,83;CMP004
ORD001215;CUST0254;PRD054;22.11.2024;1;108,05;No;;108,05;No Campaign
ORD001764;CUST0245;PRD053;10.5.2024;1;12,65;No;;12,65;CMP008
ORD000023;CUST0160;PRD016;26.7.2024;3;77,06;No;;231,18;No Campaign
ORD000244;CUST0175;PRD014;9.9.2024;2;19,71;Yes;30;27,59;No Campaign
ORD002315;CUST0050;PRD055;30.4.2024;1;146,19;Yes;10;131,57;No Campaign
ORD000886;CUST0105;PRD040;18.9.2024;3;62,21;Yes;25;139,97;CMP006
ORD000945;CUST0116;PRD009;2.3.2024;3;82,74;Yes;15;210,99;CMP005
ORD001073;CUST0089;PRD029;9.12.2024;1;124,45;No;;124,45;No Campaign
ORD002071;CUST0045;PRD030;23.4.2024;2;94,16;No;;188,32;No Campaign
ORD001420;CUST0231;PRD012;19.10.2024;2;67,03;No;;134,06;CMP003
ORD001357;CUST0187;PRD027;21.9.2024;1;89,36;No;;89,36;No Campaign
ORD001492;CUST0241;PRD040;28.12.2024;3;62,21;Yes;20;149,3;CMP005
ORD000854;CUST0126;PRD014;27.9.2024;4;19,71;No;;78,84;CMP008
ORD001978;CUST0125;PRD031;22.1.2024;2;50,82;No;;101,64;CMP006
ORD001747;CUST0097;PRD013;3.11.2024;1;46,11;No;;46,11;No Campaign
ORD000983;CUST0072;PRD039;19.1.2024;1;98,45;No;;98,45;CMP001
ORD002029;CUST0155;PRD007;4.7.2024;2;116,65;No;;233,3;CMP007
ORD002040;CUST0193;PRD055;12.9.2024;2;146,19;No;;292,38;No Campaign
ORD002210;CUST0143;PRD005;18.1.2024;1;114,73;No;;114,73;No Campaign
ORD001399;CUST0115;PRD005;23.8.2024;4;114,73;No;;458,92;CMP005
ORD001895;CUST0207;PRD016;11.6.2024;1;77,06;Yes;10;69,35;CMP007
ORD001089;CUST0031;PRD049;22.12.2024;4;80,98;No;;323,92;CMP001
ORD000929;CUST0163;PRD004;12.10.2024;1;110,52;No;;110,52;No Campaign
ORD000860;CUST0107;PRD033;24.5.2024;1;102,1;No;;102,1;CMP005
ORD001694;CUST0111;PRD024;9.5.2024;3;79,13;No;;237,39;CMP004
ORD001228;CUST0134;PRD053;18.12.2024;3;12,65;No;;37,95;No Campaign
ORD001849;CUST0032;PRD008;16.1.2024;2;34,35;Yes;30;48,09;CMP003
ORD001707;CUST0188;PRD048;6.3.2024;3;21,47;No;;64,41;No Campaign
ORD000997;CUST0060;PRD044;4.4.2024;1;38,28;No;;38,28;CMP002
ORD000145;CUST0104;PRD046;16.5.2024;2;74,72;Yes;25;112,08;No Campaign
ORD002363;CUST0135;PRD017;24.4.2024;1;94,18;No;;94,18;No Campaign
ORD001249;CUST0026;PRD017;3.3.2024;3;94,18;Yes;20;226,03;CMP006
ORD001522;CUST0162;PRD051;10.6.2024;1;103,2;No;;103,2;No Campaign
ORD002218;CUST0163;PRD037;14.9.2024;1;44,58;No;;44,58;No Campaign
ORD001684;CUST0118;PRD017;31.8.2024;2;94,18;Yes;10;169,52;CMP005
ORD000355;CUST0085;PRD009;28.12.2024;1;82,74;Yes;10;74,47;No Campaign
ORD000414;CUST0087;PRD003;10.3.2024;1;54,5;No;;54,5;CMP003
ORD000963;CUST0024;PRD043;27.1.2024;1;83,38;No;;83,38;CMP005
ORD000231;CUST0030;PRD055;10.8.2024;1;146,19;Yes;10;131,57;CMP007
ORD001525;CUST0014;PRD007;26.9.2024;4;116,65;Yes;30;326,62;No Campaign
ORD000241;CUST0231;PRD014;11.1.2024;1;19,71;Yes;25;14,78;No Campaign
ORD001651;CUST0213;PRD011;10.10.2024;1;141,07;Yes;15;119,91;No Campaign
ORD002254;CUST0017;PRD037;17.6.2024;1;44,58;No;;44,58;CMP004
ORD001006;CUST0215;PRD027;12.11.2024;3;89,36;Yes;15;227,87;CMP004
ORD000291;CUST0168;PRD041;1.9.2024;3;116,18;Yes;30;243,98;CMP007
ORD000002;CUST0244;PRD029;11.8.2024;2;124,45;No;;248,9;CMP004
ORD001985;CUST0058;PRD003;3.9.2024;1;54,5;Yes;25;40,88;No Campaign
ORD000329;CUST0155;PRD031;31.8.2024;2;50,82;No;;101,64;CMP001
ORD002371;CUST0054;PRD026;17.3.2024;1;140,08;No;;140,08;CMP004
ORD000927;CUST0010;PRD009;22.7.2024;1;82,74;Yes;10;74,47;CMP004
ORD001561;CUST0109;PRD027;22.1.2024;1;89,36;No;;89,36;No Campaign
ORD000262;CUST0004;PRD009;3.5.2024;2;82,74;Yes;20;132,38;No Campaign
ORD000389;CUST0217;PRD023;4.2.2024;1;26,66;No;;26,66;CMP001
ORD002193;CUST0067;PRD017;6.4.2024;1;94,18;No;;94,18;No Campaign
ORD000843;CUST0161;PRD015;20.11.2024;1;111,98;Yes;15;95,18;CMP005
ORD000641;CUST0148;PRD033;23.4.2024;2;102,1;No;;204,2;CMP002
ORD002235;CUST0135;PRD015;22.12.2024;1;111,98;Yes;30;78,39;CMP006
ORD001077;CUST0079;PRD003;21.6.2024;4;54,5;No;;218;CMP006
ORD002294;CUST0087;PRD013;3.6.2024;1;46,11;No;;46,11;No Campaign
ORD000435;CUST0036;PRD044;8.10.2024;1;38,28;No;;38,28;CMP002
ORD002231;CUST0159;PRD021;17.8.2024;2;144,21;No;;288,42;CMP004
ORD002043;CUST0034;PRD013;2.7.2024;1;46,11;No;;46,11;No Campaign
ORD002107;CUST0089;PRD038;4.6.2024;2;73,83;Yes;15;125,51;CMP003
ORD000444;CUST0168;PRD040;17.4.2024;1;62,21;No;;62,21;CMP003
ORD000960;CUST0178;PRD036;5.9.2024;1;132,58;Yes;30;92,81;No Campaign
ORD002098;CUST0034;PRD001;14.11.2024;1;88,41;Yes;10;79,57;CMP002
ORD001337;CUST0128;PRD026;7.3.2024;2;140,08;No;;280,16;CMP002
ORD001511;CUST0212;PRD034;8.6.2024;2;97,71;Yes;20;156,34;No Campaign
ORD000396;CUST0101;PRD016;30.11.2024;1;77,06;Yes;10;69,35;No Campaign
ORD002178;CUST0175;PRD018;15.4.2024;1;84,8;No;;84,8;CMP008
ORD002263;CUST0236;PRD002;26.3.2024;1;134,25;No;;134,25;No Campaign
ORD002323;CUST0076;PRD017;9.12.2024;2;94,18;Yes;10;169,52;No Campaign
ORD001037;CUST0138;PRD027;28.8.2024;1;89,36;No;;89,36;CMP002
ORD002283;CUST0120;PRD031;17.1.2024;4;50,82;No;;203,28;No Campaign
ORD000831;CUST0220;PRD005;5.5.2024;2;114,73;No;;229,46;CMP007
ORD000953;CUST0092;PRD048;6.9.2024;1;21,47;No;;21,47;CMP001
ORD000239;CUST0005;PRD023;26.3.2024;1;26,66;No;;26,66;CMP008
ORD000957;CUST0201;PRD028;28.8.2024;2;114,4;Yes;15;194,48;No Campaign
ORD002396;CUST0056;PRD050;13.2.2024;1;31,99;No;;31,99;CMP001
ORD001654;CUST0200;PRD014;29.12.2024;1;19,71;No;;19,71;No Campaign
ORD002290;CUST0057;PRD027;23.9.2024;2;89,36;No;;178,72;No Campaign
ORD001321;CUST0214;PRD043;15.11.2024;3;83,38;Yes;10;225,13;CMP001
ORD000437;CUST0131;PRD021;21.3.2024;2;144,21;No;;288,42;CMP005
ORD001559;CUST0259;PRD039;27.11.2024;1;98,45;No;;98,45;CMP004
ORD000578;CUST0067;PRD008;12.4.2024;1;34,35;Yes;10;30,92;CMP002
ORD001150;CUST0230;PRD024;23.2.2024;2;79,13;Yes;15;134,52;CMP005
ORD000919;CUST0226;PRD001;3.6.2024;1;88,41;Yes;20;70,73;CMP005
ORD001788;CUST0178;PRD013;2.3.2024;2;46,11;No;;92,22;No Campaign
ORD002105;CUST0016;PRD003;17.5.2024;1;54,5;Yes;10;49,05;CMP003
ORD000502;CUST0105;PRD037;3.3.2024;3;44,58;Yes;20;106,99;CMP003
ORD000349;CUST0024;PRD042;21.9.2024;1;77,36;No;;77,36;No Campaign
ORD000383;CUST0154;PRD004;3.1.2024;3;110,52;No;;331,56;No Campaign
